,pageviews
2007-12-31,35219
2008-01-31,54002
2008-02-29,53058
2008-03-31,49143
2008-04-30,55573
2008-05-31,64674
2008-06-30,50795
2008-07-31,16534
2008-08-31,41661
2008-09-30,56731
2008-10-31,61229
2008-11-30,55478
2008-12-31,58468
2009-01-31,61567
2009-02-28,56544
2009-03-31,60341
2009-04-30,55277
2009-05-31,55872
2009-06-30,46422
2009-07-31,40459
2009-08-31,41994
2009-09-30,45155
2009-10-31,50699
2009-11-30,50533
2009-12-31,45949
2010-01-31,52306
2010-02-28,51399
2010-03-31,57683
2010-04-30,53820
2010-05-31,52742
2010-06-30,34297
2010-07-31,34882
2010-08-31,54751
2010-09-30,64612
2010-10-31,71408
2010-11-30,66786
2010-12-31,62858
2011-01-31,69294
2011-02-28,55166
2011-03-31,57370
2011-04-30,47992
2011-05-31,53089
2011-06-30,45881
2011-07-31,42614
2011-08-31,41285
2011-09-30,44680
2011-10-31,57894
2011-11-30,61137
2011-12-31,51238
2012-01-31,62247
2012-02-29,58938
2012-03-31,55174
2012-04-30,46284
2012-05-31,53611
2012-06-30,50856
2012-07-31,47539
2012-08-31,50878
2012-09-30,58504
2012-10-31,70254
2012-11-30,68531
2012-12-31,67141
2013-01-31,81274
2013-02-28,79783
2013-03-31,74584
2013-04-30,72107
2013-05-31,72566
2013-06-30,60881
2013-07-31,52817
2013-08-31,49257
2013-09-30,48948
2013-10-31,65595
2013-11-30,63212
2013-12-31,48301
2014-01-31,42629
2014-02-28,40582
2014-03-31,41537
2014-04-30,37312
2014-05-31,42407
2014-06-30,30387
2014-07-31,28786
2014-08-31,30034
2014-09-30,37352
2014-10-31,37840
2014-11-30,37088
2014-12-31,32677
2015-01-31,35457
2015-02-28,43045
2015-03-31,27257
