,pageviews
2007-12-31,20782
2008-01-31,52030
2008-02-29,59149
2008-03-31,55397
2008-04-30,60720
2008-05-31,49669
2008-06-30,29131
2008-07-31,8456
2008-08-31,30705
2008-09-30,63902
2008-10-31,48597
2008-11-30,47723
2008-12-31,41561
2009-01-31,59802
2009-02-28,70528
2009-03-31,79159
2009-04-30,62393
2009-05-31,55593
2009-06-30,36030
2009-07-31,29089
2009-08-31,37782
2009-09-30,55926
2009-10-31,53223
2009-11-30,53254
2009-12-31,43782
2010-01-31,61460
2010-02-28,64358
2010-03-31,76645
2010-04-30,66683
2010-05-31,54424
2010-06-30,30036
2010-07-31,25853
2010-08-31,47934
2010-09-30,78531
2010-10-31,70197
2010-11-30,67332
2010-12-31,57630
2011-01-31,83786
2011-02-28,68718
2011-03-31,84817
2011-04-30,57111
2011-05-31,53663
2011-06-30,34547
2011-07-31,31353
2011-08-31,40459
2011-09-30,58176
2011-10-31,58268
2011-11-30,63343
2011-12-31,50780
2012-01-31,80188
2012-02-29,90143
2012-03-31,79437
2012-04-30,55007
2012-05-31,62843
2012-06-30,40465
2012-07-31,38078
2012-08-31,48418
2012-09-30,70286
2012-10-31,66415
2012-11-30,63845
2012-12-31,53183
2013-01-31,86339
2013-02-28,87853
2013-03-31,79105
2013-04-30,77112
2013-05-31,62892
2013-06-30,42944
2013-07-31,29799
2013-08-31,31215
2013-09-30,40128
2013-10-31,47987
2013-11-30,47885
2013-12-31,35597
2014-01-31,32484
2014-02-28,33201
2014-03-31,35251
2014-04-30,32544
2014-05-31,29152
2014-06-30,18467
2014-07-31,15371
2014-08-31,17084
2014-09-30,25378
2014-10-31,25005
2014-11-30,22937
2014-12-31,17884
2015-01-31,19020
2015-02-28,17325
2015-03-31,16534
