,pageviews
2007-12-31,34440
2008-01-31,69880
2008-02-29,74312
2008-03-31,64943
2008-04-30,74657
2008-05-31,78447
2008-06-30,64878
2008-07-31,19569
2008-08-31,52198
2008-09-30,75725
2008-10-31,74627
2008-11-30,76740
2008-12-31,56858
2009-01-31,75306
2009-02-28,80427
2009-03-31,90507
2009-04-30,77750
2009-05-31,93084
2009-06-30,82724
2009-07-31,59818
2009-08-31,59672
2009-09-30,72815
2009-10-31,79168
2009-11-30,80742
2009-12-31,71376
2010-01-31,91716
2010-02-28,87746
2010-03-31,105376
2010-04-30,95463
2010-05-31,94254
2010-06-30,64040
2010-07-31,59655
2010-08-31,87384
2010-09-30,107522
2010-10-31,110155
2010-11-30,100245
2010-12-31,51261
2011-01-31,115246
2011-02-28,90385
2011-03-31,95357
2011-04-30,73272
2011-05-31,81109
2011-06-30,75566
2011-07-31,69978
2011-08-31,73930
2011-09-30,77689
2011-10-31,97343
2011-11-30,109915
2011-12-31,83173
2012-01-31,114937
2012-02-29,115585
2012-03-31,109242
2012-04-30,77702
2012-05-31,92982
2012-06-30,73172
2012-07-31,64874
2012-08-31,65411
2012-09-30,83021
2012-10-31,94129
2012-11-30,93343
2012-12-31,76582
2013-01-31,108267
2013-02-28,106046
2013-03-31,105210
2013-04-30,51440
2013-05-31,57305
2013-06-30,71006
2013-07-31,69032
2013-08-31,58178
2013-09-30,57282
2013-10-31,73453
2013-11-30,68223
2013-12-31,55337
2014-01-31,52082
2014-02-28,53550
2014-03-31,53445
2014-04-30,41061
2014-05-31,41921
2014-06-30,36484
2014-07-31,30582
2014-08-31,30665
2014-09-30,38691
2014-10-31,42677
2014-11-30,42478
2014-12-31,33020
2015-01-31,38022
2015-02-28,34952
2015-03-31,31598
