,pageviews
2007-12-31,4648
2008-01-31,7306
2008-02-29,7058
2008-03-31,7205
2008-04-30,8238
2008-05-31,8310
2008-06-30,8007
2008-07-31,2141
2008-08-31,6526
2008-09-30,7482
2008-10-31,7859
2008-11-30,7793
2008-12-31,7726
2009-01-31,8165
2009-02-28,7842
2009-03-31,9335
2009-04-30,8534
2009-05-31,8473
2009-06-30,8572
2009-07-31,7624
2009-08-31,8433
2009-09-30,8610
2009-10-31,11175
2009-11-30,8769
2009-12-31,7940
2010-01-31,8285
2010-02-28,7912
2010-03-31,13405
2010-04-30,12249
2010-05-31,11961
2010-06-30,8994
2010-07-31,8257
2010-08-31,14178
2010-09-30,13133
2010-10-31,13358
2010-11-30,11757
2010-12-31,10287
2011-01-31,11726
2011-02-28,11604
2011-03-31,11092
2011-04-30,8977
2011-05-31,10205
2011-06-30,9339
2011-07-31,7555
2011-08-31,9076
2011-09-30,7788
2011-10-31,10123
2011-11-30,10402
2011-12-31,9238
2012-01-31,10698
2012-02-29,9883
2012-03-31,10422
2012-04-30,9042
2012-05-31,9362
2012-06-30,9239
2012-07-31,9401
2012-08-31,8923
2012-09-30,10079
2012-10-31,10774
2012-11-30,10278
2012-12-31,9980
2013-01-31,10427
2013-02-28,9861
2013-03-31,10897
2013-04-30,9799
2013-05-31,10829
2013-06-30,10302
2013-07-31,8492
2013-08-31,8089
2013-09-30,11311
2013-10-31,9264
2013-11-30,9208
2013-12-31,8461
2014-01-31,7978
2014-02-28,8422
2014-03-31,9533
2014-04-30,9237
2014-05-31,9073
2014-06-30,7924
2014-07-31,7243
2014-08-31,7867
2014-09-30,9446
2014-10-31,8908
2014-11-30,14177
2014-12-31,8488
2015-01-31,8862
2015-02-28,8112
2015-03-31,8297
