,pageviews
2007-12-31,931
2008-01-31,2808
2008-02-29,2402
2008-03-31,1827
2008-04-30,1819
2008-05-31,1559
2008-06-30,1291
2008-07-31,227
2008-08-31,1266
2008-09-30,3221
2008-10-31,2019
2008-11-30,2027
2008-12-31,1674
2009-01-31,2717
2009-02-28,1327
2009-03-31,2292
2009-04-30,1867
2009-05-31,1788
2009-06-30,1531
2009-07-31,1393
2009-08-31,1790
2009-09-30,3079
2009-10-31,2505
2009-11-30,2162
2009-12-31,1670
2010-01-31,2686
2010-02-28,2291
2010-03-31,2427
2010-04-30,2147
2010-05-31,1774
2010-06-30,1404
2010-07-31,1117
2010-08-31,2552
2010-09-30,4624
2010-10-31,3477
2010-11-30,3096
2010-12-31,2679
2011-01-31,3455
2011-02-28,3053
2011-03-31,3295
2011-04-30,3135
2011-05-31,2977
2011-06-30,2695
2011-07-31,2738
2011-08-31,3088
2011-09-30,4812
2011-10-31,4328
2011-11-30,4376
2011-12-31,3245
2012-01-31,4884
2012-02-29,4496
2012-03-31,3899
2012-04-30,3542
2012-05-31,3522
2012-06-30,4203
2012-07-31,3380
2012-08-31,4641
2012-09-30,8074
2012-10-31,6361
2012-11-30,5150
2012-12-31,3943
2013-01-31,5838
2013-02-28,5686
2013-03-31,4822
2013-04-30,4744
2013-05-31,4293
2013-06-30,3888
2013-07-31,3615
2013-08-31,4066
2013-09-30,6890
2013-10-31,5900
2013-11-30,5358
2013-12-31,4570
2014-01-31,4759
2014-02-28,4889
2014-03-31,4722
2014-04-30,4514
2014-05-31,3891
2014-06-30,3858
2014-07-31,3317
2014-08-31,3975
2014-09-30,6574
2014-10-31,5235
2014-11-30,4101
2014-12-31,3215
2015-01-31,4042
2015-02-28,3955
2015-03-31,3091
