,pageviews
2007-12-31,11354
2008-01-31,18176
2008-02-29,20382
2008-03-31,20903
2008-04-30,23676
2008-05-31,24558
2008-06-30,20015
2008-07-31,6386
2008-08-31,17886
2008-09-30,20740
2008-10-31,23351
2008-11-30,24026
2008-12-31,20468
2009-01-31,20852
2009-02-28,22895
2009-03-31,25136
2009-04-30,25121
2009-05-31,25670
2009-06-30,22091
2009-07-31,20580
2009-08-31,22816
2009-09-30,18859
2009-10-31,27822
2009-11-30,24971
2009-12-31,23195
2010-01-31,23358
2010-02-28,26682
2010-03-31,29215
2010-04-30,26782
2010-05-31,26791
2010-06-30,17544
2010-07-31,17552
2010-08-31,26571
2010-09-30,29671
2010-10-31,31455
2010-11-30,31185
2010-12-31,30330
2011-01-31,33909
2011-02-28,29888
2011-03-31,36527
2011-04-30,28052
2011-05-31,28029
2011-06-30,24425
2011-07-31,21508
2011-08-31,22797
2011-09-30,21852
2011-10-31,26472
2011-11-30,39036
2011-12-31,30513
2012-01-31,32963
2012-02-29,35615
2012-03-31,42156
2012-04-30,33140
2012-05-31,34960
2012-06-30,30868
2012-07-31,29117
2012-08-31,30300
2012-09-30,32653
2012-10-31,36962
2012-11-30,36684
2012-12-31,37100
2013-01-31,37969
2013-02-28,44283
2013-03-31,38586
2013-04-30,39305
2013-05-31,35946
2013-06-30,31188
2013-07-31,27050
2013-08-31,34298
2013-09-30,25741
2013-10-31,32849
2013-11-30,29789
2013-12-31,30337
2014-01-31,24747
2014-02-28,25901
2014-03-31,27320
2014-04-30,27323
2014-05-31,24116
2014-06-30,21856
2014-07-31,20519
2014-08-31,19176
2014-09-30,21985
2014-10-31,25467
2014-11-30,25347
2014-12-31,22355
2015-01-31,24708
2015-02-28,23232
2015-03-31,23303
