,pageviews
2007-12-31,2558
2008-01-31,5339
2008-02-29,5379
2008-03-31,5312
2008-04-30,6103
2008-05-31,5544
2008-06-30,5134
2008-07-31,1492
2008-08-31,4414
2008-09-30,8250
2008-10-31,7235
2008-11-30,6575
2008-12-31,5195
2009-01-31,6516
2009-02-28,7108
2009-03-31,7553
2009-04-30,6807
2009-05-31,6905
2009-06-30,6641
2009-07-31,5426
2009-08-31,5624
2009-09-30,7956
2009-10-31,9073
2009-11-30,7963
2009-12-31,6029
2010-01-31,7043
2010-02-28,7979
2010-03-31,8641
2010-04-30,8379
2010-05-31,7368
2010-06-30,5123
2010-07-31,4700
2010-08-31,7620
2010-09-30,12102
2010-10-31,12315
2010-11-30,10290
2010-12-31,8209
2011-01-31,9457
2011-02-28,8780
2011-03-31,8727
2011-04-30,7933
2011-05-31,7839
2011-06-30,6657
2011-07-31,5881
2011-08-31,6464
2011-09-30,9559
2011-10-31,11612
2011-11-30,10437
2011-12-31,7400
2012-01-31,9200
2012-02-29,10071
2012-03-31,8965
2012-04-30,8787
2012-05-31,8885
2012-06-30,8148
2012-07-31,7115
2012-08-31,7544
2012-09-30,12275
2012-10-31,12466
2012-11-30,11262
2012-12-31,7982
2013-01-31,10784
2013-02-28,12113
2013-03-31,10379
2013-04-30,9910
2013-05-31,9429
2013-06-30,8524
2013-07-31,6608
2013-08-31,6755
2013-09-30,10720
2013-10-31,11981
2013-11-30,9471
2013-12-31,7481
2014-01-31,8465
2014-02-28,9086
2014-03-31,8922
2014-04-30,8338
2014-05-31,7766
2014-06-30,6365
2014-07-31,5821
2014-08-31,5970
2014-09-30,10321
2014-10-31,10367
2014-11-30,8431
2014-12-31,6535
2015-01-31,7845
2015-02-28,8121
2015-03-31,6762
