,pageviews
2007-12-31,6663
2008-01-31,13703
2008-02-29,14927
2008-03-31,14942
2008-04-30,17212
2008-05-31,17431
2008-06-30,13184
2008-07-31,4243
2008-08-31,11609
2008-09-30,17983
2008-10-31,18684
2008-11-30,17845
2008-12-31,14372
2009-01-31,16344
2009-02-28,19066
2009-03-31,20595
2009-04-30,20669
2009-05-31,20238
2009-06-30,16399
2009-07-31,14151
2009-08-31,14906
2009-09-30,18349
2009-10-31,20073
2009-11-30,21029
2009-12-31,15838
2010-01-31,17279
2010-02-28,19496
2010-03-31,33360
2010-04-30,35292
2010-05-31,32783
2010-06-30,22906
2010-07-31,20059
2010-08-31,20262
2010-09-30,25449
2010-10-31,26511
2010-11-30,25426
2010-12-31,20986
2011-01-31,22382
2011-02-28,21278
2011-03-31,22429
2011-04-30,23073
2011-05-31,20059
2011-06-30,15575
2011-07-31,15036
2011-08-31,15172
2011-09-30,17461
2011-10-31,21949
2011-11-30,23190
2011-12-31,16746
2012-01-31,20633
2012-02-29,22133
2012-03-31,22216
2012-04-30,18793
2012-05-31,20157
2012-06-30,17174
2012-07-31,14936
2012-08-31,15054
2012-09-30,20650
2012-10-31,23513
2012-11-30,23385
2012-12-31,18778
2013-01-31,23194
2013-02-28,24101
2013-03-31,25006
2013-04-30,25045
2013-05-31,24298
2013-06-30,19830
2013-07-31,17101
2013-08-31,15056
2013-09-30,19126
2013-10-31,23594
2013-11-30,21459
2013-12-31,17914
2014-01-31,16740
2014-02-28,18666
2014-03-31,18909
2014-04-30,17869
2014-05-31,16018
2014-06-30,14258
2014-07-31,12204
2014-08-31,11422
2014-09-30,16631
2014-10-31,17465
2014-11-30,16709
2014-12-31,13769
2015-01-31,14831
2015-02-28,14466
2015-03-31,13260
