,pageviews
2007-12-31,2588
2008-01-31,4836
2008-02-29,5501
2008-03-31,4674
2008-04-30,5400
2008-05-31,4962
2008-06-30,3829
2008-07-31,1281
2008-08-31,3615
2008-09-30,4872
2008-10-31,5395
2008-11-30,6446
2008-12-31,4363
2009-01-31,5057
2009-02-28,5014
2009-03-31,5340
2009-04-30,5023
2009-05-31,4737
2009-06-30,4153
2009-07-31,3833
2009-08-31,3915
2009-09-30,3928
2009-10-31,5610
2009-11-30,5663
2009-12-31,4342
2010-01-31,4506
2010-02-28,5014
2010-03-31,6543
2010-04-30,6203
2010-05-31,6098
2010-06-30,4004
2010-07-31,4061
2010-08-31,6284
2010-09-30,6985
2010-10-31,7645
2010-11-30,7164
2010-12-31,5608
2011-01-31,6073
2011-02-28,6202
2011-03-31,6494
2011-04-30,5397
2011-05-31,5290
2011-06-30,4351
2011-07-31,3669
2011-08-31,3788
2011-09-30,4418
2011-10-31,6047
2011-11-30,6407
2011-12-31,4874
2012-01-31,5240
2012-02-29,5796
2012-03-31,5223
2012-04-30,4722
2012-05-31,4799
2012-06-30,3798
2012-07-31,4606
2012-08-31,3758
2012-09-30,5033
2012-10-31,5989
2012-11-30,5829
2012-12-31,4752
2013-01-31,4809
2013-02-28,5008
2013-03-31,5321
2013-04-30,5454
2013-05-31,4679
2013-06-30,4328
2013-07-31,3416
2013-08-31,3187
2013-09-30,4026
2013-10-31,5151
2013-11-30,4454
2013-12-31,3898
2014-01-31,4123
2014-02-28,4271
2014-03-31,4977
2014-04-30,4692
2014-05-31,4487
2014-06-30,3415
2014-07-31,3156
2014-08-31,3153
2014-09-30,4281
2014-10-31,4742
2014-11-30,4570
2014-12-31,3985
2015-01-31,3957
2015-02-28,4027
2015-03-31,3609
