,pageviews
2007-12-31,24648
2008-01-31,47439
2008-02-29,56201
2008-03-31,51804
2008-04-30,61506
2008-05-31,67228
2008-06-30,48552
2008-07-31,15135
2008-08-31,41845
2008-09-30,62168
2008-10-31,64132
2008-11-30,65599
2008-12-31,53388
2009-01-31,40669
2009-02-28,54650
2009-03-31,72443
2009-04-30,68455
2009-05-31,70309
2009-06-30,58796
2009-07-31,51847
2009-08-31,53713
2009-09-30,62488
2009-10-31,67970
2009-11-30,68603
2009-12-31,59072
2010-01-31,69479
2010-02-28,68498
2010-03-31,90654
2010-04-30,90299
2010-05-31,85746
2010-06-30,54574
2010-07-31,53241
2010-08-31,82178
2010-09-30,95978
2010-10-31,98063
2010-11-30,95159
2010-12-31,86346
2011-01-31,90778
2011-02-28,85595
2011-03-31,85274
2011-04-30,70291
2011-05-31,76558
2011-06-30,57063
2011-07-31,52142
2011-08-31,59405
2011-09-30,65334
2011-10-31,80493
2011-11-30,89100
2011-12-31,68907
2012-01-31,80418
2012-02-29,86670
2012-03-31,86599
2012-04-30,75643
2012-05-31,87815
2012-06-30,63265
2012-07-31,56131
2012-08-31,59165
2012-09-30,76817
2012-10-31,92312
2012-11-30,90675
2012-12-31,75572
2013-01-31,94691
2013-02-28,103407
2013-03-31,101084
2013-04-30,101642
2013-05-31,99227
2013-06-30,105893
2013-07-31,61296
2013-08-31,54802
2013-09-30,68000
2013-10-31,83594
2013-11-30,82026
2013-12-31,60115
2014-01-31,51792
2014-02-28,56848
2014-03-31,58706
2014-04-30,53889
2014-05-31,52142
2014-06-30,38424
2014-07-31,37518
2014-08-31,35608
2014-09-30,48456
2014-10-31,61033
2014-11-30,52264
2014-12-31,50772
2015-01-31,39157
2015-02-28,41979
2015-03-31,35279
