,pageviews
2007-12-31,66717
2008-01-31,125146
2008-02-29,118084
2008-03-31,113755
2008-04-30,121242
2008-05-31,124562
2008-06-30,131576
2008-07-31,39319
2008-08-31,113091
2008-09-30,145276
2008-10-31,136445
2008-11-30,137671
2008-12-31,118956
2009-01-31,141912
2009-02-28,138072
2009-03-31,150465
2009-04-30,122383
2009-05-31,140930
2009-06-30,152458
2009-07-31,123485
2009-08-31,134416
2009-09-30,144170
2009-10-31,156407
2009-11-30,151134
2009-12-31,134594
2010-01-31,147144
2010-02-28,134918
2010-03-31,215512
2010-04-30,201774
2010-05-31,203742
2010-06-30,172038
2010-07-31,156081
2010-08-31,261783
2010-09-30,253998
2010-10-31,254954
2010-11-30,221301
2010-12-31,190000
2011-01-31,213428
2011-02-28,175312
2011-03-31,166873
2011-04-30,150883
2011-05-31,876738
2011-06-30,427097
2011-07-31,310437
2011-08-31,164585
2011-09-30,197941
2011-10-31,229203
2011-11-30,286227
2011-12-31,195431
2012-01-31,244679
2012-02-29,223680
2012-03-31,199644
2012-04-30,135705
2012-05-31,179211
2012-06-30,205073
2012-07-31,169209
2012-08-31,177503
2012-09-30,198386
2012-10-31,217869
2012-11-30,194805
2012-12-31,178051
2013-01-31,205507
2013-02-28,193769
2013-03-31,191893
2013-04-30,225418
2013-05-31,192506
2013-06-30,218847
2013-07-31,171663
2013-08-31,147314
2013-09-30,143230
2013-10-31,168949
2013-11-30,160950
2013-12-31,121484
2014-01-31,119511
2014-02-28,120408
2014-03-31,129494
2014-04-30,109237
2014-05-31,115204
2014-06-30,125421
2014-07-31,114179
2014-08-31,129044
2014-09-30,148510
2014-10-31,174710
2014-11-30,122022
2014-12-31,105329
2015-01-31,97084
2015-02-28,92393
2015-03-31,97870
