,pageviews
2007-12-31,1398
2008-01-31,2132
2008-02-29,2093
2008-03-31,2346
2008-04-30,2497
2008-05-31,2780
2008-06-30,2277
2008-07-31,654
2008-08-31,1771
2008-09-30,2244
2008-10-31,2539
2008-11-30,2863
2008-12-31,2429
2009-01-31,2339
2009-02-28,2575
2009-03-31,2604
2009-04-30,2715
2009-05-31,3109
2009-06-30,2351
2009-07-31,2074
2009-08-31,1961
2009-09-30,2185
2009-10-31,2718
2009-11-30,2775
2009-12-31,2339
2010-01-31,2174
2010-02-28,2374
2010-03-31,3065
2010-04-30,2773
2010-05-31,2888
2010-06-30,1683
2010-07-31,1612
2010-08-31,2753
2010-09-30,3204
2010-10-31,3594
2010-11-30,3647
2010-12-31,3274
2011-01-31,3112
2011-02-28,2940
2011-03-31,3225
2011-04-30,2968
2011-05-31,3376
2011-06-30,2907
2011-07-31,2373
2011-08-31,2430
2011-09-30,2774
2011-10-31,3473
2011-11-30,3737
2011-12-31,2775
2012-01-31,3220
2012-02-29,3432
2012-03-31,3149
2012-04-30,3088
2012-05-31,3647
2012-06-30,2969
2012-07-31,2722
2012-08-31,2462
2012-09-30,3368
2012-10-31,3620
2012-11-30,3511
2012-12-31,3177
2013-01-31,3529
2013-02-28,3231
2013-03-31,3290
2013-04-30,3594
2013-05-31,3497
2013-06-30,2823
2013-07-31,2191
2013-08-31,2380
2013-09-30,2555
2013-10-31,2910
2013-11-30,2988
2013-12-31,2394
2014-01-31,2415
2014-02-28,2487
2014-03-31,3013
2014-04-30,3381
2014-05-31,2752
2014-06-30,2261
2014-07-31,2149
2014-08-31,1985
2014-09-30,2468
2014-10-31,2878
2014-11-30,2796
2014-12-31,2633
2015-01-31,2558
2015-02-28,2506
2015-03-31,2040
