,pageviews
2007-12-31,11278
2008-01-31,19059
2008-02-29,21318
2008-03-31,29002
2008-04-30,27519
2008-05-31,27827
2008-06-30,18024
2008-07-31,5303
2008-08-31,13485
2008-09-30,18925
2008-10-31,22823
2008-11-30,32958
2008-12-31,23650
2009-01-31,20925
2009-02-28,23796
2009-03-31,27525
2009-04-30,27607
2009-05-31,31873
2009-06-30,21535
2009-07-31,17558
2009-08-31,18829
2009-09-30,19369
2009-10-31,22011
2009-11-30,22489
2009-12-31,20906
2010-01-31,20600
2010-02-28,21453
2010-03-31,27548
2010-04-30,26179
2010-05-31,29837
2010-06-30,14928
2010-07-31,15308
2010-08-31,23999
2010-09-30,27877
2010-10-31,29379
2010-11-30,28340
2010-12-31,25815
2011-01-31,28204
2011-02-28,27588
2011-03-31,29968
2011-04-30,27177
2011-05-31,30702
2011-06-30,23887
2011-07-31,19782
2011-08-31,22844
2011-09-30,21053
2011-10-31,28891
2011-11-30,28239
2011-12-31,24254
2012-01-31,28014
2012-02-29,30045
2012-03-31,29830
2012-04-30,27885
2012-05-31,37644
2012-06-30,29250
2012-07-31,22593
2012-08-31,21526
2012-09-30,32993
2012-10-31,30270
2012-11-30,33131
2012-12-31,26617
2013-01-31,28464
2013-02-28,31203
2013-03-31,32200
2013-04-30,32109
2013-05-31,28336
2013-06-30,26633
2013-07-31,21701
2013-08-31,20809
2013-09-30,20550
2013-10-31,26228
2013-11-30,23991
2013-12-31,22539
2014-01-31,20601
2014-02-28,24639
2014-03-31,26600
2014-04-30,24037
2014-05-31,25541
2014-06-30,21728
2014-07-31,21027
2014-08-31,16391
2014-09-30,20420
2014-10-31,22811
2014-11-30,22551
2014-12-31,20415
2015-01-31,19848
2015-02-28,18519
2015-03-31,16757
