,pageviews
2007-12-31,624
2008-01-31,892
2008-02-29,901
2008-03-31,1019
2008-04-30,1134
2008-05-31,1095
2008-06-30,1130
2008-07-31,422
2008-08-31,1293
2008-09-30,1668
2008-10-31,1717
2008-11-30,2137
2008-12-31,1580
2009-01-31,1781
2009-02-28,1731
2009-03-31,1992
2009-04-30,1929
2009-05-31,1950
2009-06-30,1808
2009-07-31,1459
2009-08-31,1487
2009-09-30,1656
2009-10-31,2006
2009-11-30,1806
2009-12-31,1752
2010-01-31,1589
2010-02-28,1833
2010-03-31,2203
2010-04-30,2107
2010-05-31,2053
2010-06-30,1698
2010-07-31,1190
2010-08-31,2008
2010-09-30,2219
2010-10-31,2655
2010-11-30,2602
2010-12-31,2347
2011-01-31,2275
2011-02-28,2376
2011-03-31,2729
2011-04-30,2395
2011-05-31,2627
2011-06-30,2001
2011-07-31,1826
2011-08-31,1864
2011-09-30,1982
2011-10-31,2770
2011-11-30,3049
2011-12-31,2394
2012-01-31,2439
2012-02-29,2698
2012-03-31,2636
2012-04-30,2289
2012-05-31,2523
2012-06-30,1975
2012-07-31,1876
2012-08-31,1961
2012-09-30,2310
2012-10-31,2769
2012-11-30,2658
2012-12-31,2152
2013-01-31,2584
2013-02-28,2564
2013-03-31,2565
2013-04-30,2816
2013-05-31,2606
2013-06-30,2187
2013-07-31,1693
2013-08-31,1670
2013-09-30,1847
2013-10-31,2563
2013-11-30,2090
2013-12-31,2159
2014-01-31,1869
2014-02-28,1978
2014-03-31,2254
2014-04-30,4873
2014-05-31,2705
2014-06-30,2215
2014-07-31,2049
2014-08-31,1637
2014-09-30,2379
2014-10-31,2748
2014-11-30,2478
2014-12-31,2248
2015-01-31,2244
2015-02-28,2957
2015-03-31,2019
