,pageviews
2007-12-31,1768
2008-01-31,3384
2008-02-29,3296
2008-03-31,2896
2008-04-30,3397
2008-05-31,3007
2008-06-30,2510
2008-07-31,818
2008-08-31,2285
2008-09-30,3296
2008-10-31,3220
2008-11-30,3381
2008-12-31,2775
2009-01-31,3342
2009-02-28,3454
2009-03-31,3883
2009-04-30,3369
2009-05-31,3648
2009-06-30,3050
2009-07-31,2855
2009-08-31,2842
2009-09-30,3633
2009-10-31,4855
2009-11-30,4501
2009-12-31,3800
2010-01-31,3927
2010-02-28,4001
2010-03-31,5126
2010-04-30,4975
2010-05-31,4659
2010-06-30,2969
2010-07-31,2967
2010-08-31,4965
2010-09-30,6102
2010-10-31,6500
2010-11-30,6404
2010-12-31,4891
2011-01-31,5142
2011-02-28,5337
2011-03-31,5320
2011-04-30,4905
2011-05-31,5048
2011-06-30,4259
2011-07-31,3768
2011-08-31,4082
2011-09-30,4644
2011-10-31,5990
2011-11-30,6084
2011-12-31,4595
2012-01-31,5586
2012-02-29,6055
2012-03-31,5890
2012-04-30,5378
2012-05-31,5154
2012-06-30,4457
2012-07-31,4078
2012-08-31,4435
2012-09-30,5748
2012-10-31,7403
2012-11-30,6935
2012-12-31,5683
2013-01-31,5976
2013-02-28,6342
2013-03-31,5999
2013-04-30,6159
2013-05-31,5521
2013-06-30,4758
2013-07-31,4249
2013-08-31,4103
2013-09-30,5225
2013-10-31,5776
2013-11-30,5100
2013-12-31,4621
2014-01-31,5248
2014-02-28,5089
2014-03-31,5515
2014-04-30,5342
2014-05-31,4850
2014-06-30,4201
2014-07-31,4122
2014-08-31,3989
2014-09-30,5402
2014-10-31,5663
2014-11-30,5283
2014-12-31,4677
2015-01-31,5250
2015-02-28,4766
2015-03-31,4526
