,pageviews
2007-12-31,2728
2008-01-31,5061
2008-02-29,4703
2008-03-31,4885
2008-04-30,5713
2008-05-31,6319
2008-06-30,4569
2008-07-31,1444
2008-08-31,3019
2008-09-30,3817
2008-10-31,4292
2008-11-30,4640
2008-12-31,4145
2009-01-31,5012
2009-02-28,4516
2009-03-31,6458
2009-04-30,5274
2009-05-31,6512
2009-06-30,4656
2009-07-31,4257
2009-08-31,4717
2009-09-30,4160
2009-10-31,5213
2009-11-30,4772
2009-12-31,4323
2010-01-31,4782
2010-02-28,5359
2010-03-31,6538
2010-04-30,6173
2010-05-31,6395
2010-06-30,3729
2010-07-31,3763
2010-08-31,6232
2010-09-30,6588
2010-10-31,7150
2010-11-30,6362
2010-12-31,5584
2011-01-31,5828
2011-02-28,6132
2011-03-31,7298
2011-04-30,6248
2011-05-31,7142
2011-06-30,5103
2011-07-31,5143
2011-08-31,5023
2011-09-30,4451
2011-10-31,10389
2011-11-30,6649
2011-12-31,5787
2012-01-31,5711
2012-02-29,6182
2012-03-31,6778
2012-04-30,6355
2012-05-31,7336
2012-06-30,4972
2012-07-31,5352
2012-08-31,4704
2012-09-30,5741
2012-10-31,7510
2012-11-30,6917
2012-12-31,6163
2013-01-31,5875
2013-02-28,6777
2013-03-31,7204
2013-04-30,6638
2013-05-31,7148
2013-06-30,5362
2013-07-31,4446
2013-08-31,4129
2013-09-30,4544
2013-10-31,5739
2013-11-30,5131
2013-12-31,4926
2014-01-31,4588
2014-02-28,6045
2014-03-31,6317
2014-04-30,5937
2014-05-31,5156
2014-06-30,4174
2014-07-31,4256
2014-08-31,3745
2014-09-30,5670
2014-10-31,6533
2014-11-30,7297
2014-12-31,5541
2015-01-31,4960
2015-02-28,4982
2015-03-31,4132
