,pageviews
2007-12-31,1542
2008-01-31,2146
2008-02-29,2806
2008-03-31,2394
2008-04-30,2343
2008-05-31,2610
2008-06-30,1609
2008-07-31,601
2008-08-31,1382
2008-09-30,1720
2008-10-31,2418
2008-11-30,2959
2008-12-31,3543
2009-01-31,2215
2009-02-28,2638
2009-03-31,2699
2009-04-30,1913
2009-05-31,2821
2009-06-30,2127
2009-07-31,1897
2009-08-31,1940
2009-09-30,2022
2009-10-31,3009
2009-11-30,3676
2009-12-31,3514
2010-01-31,5430
2010-02-28,2453
2010-03-31,3402
2010-04-30,2823
2010-05-31,3002
2010-06-30,1726
2010-07-31,1635
2010-08-31,2500
2010-09-30,2688
2010-10-31,3384
2010-11-30,4386
2010-12-31,4918
2011-01-31,3857
2011-02-28,3665
2011-03-31,3505
2011-04-30,3166
2011-05-31,2882
2011-06-30,2460
2011-07-31,2193
2011-08-31,2228
2011-09-30,2155
2011-10-31,3459
2011-11-30,5872
2011-12-31,5006
2012-01-31,4389
2012-02-29,3929
2012-03-31,4314
2012-04-30,2945
2012-05-31,2995
2012-06-30,3220
2012-07-31,2709
2012-08-31,2901
2012-09-30,2914
2012-10-31,4926
2012-11-30,4594
2012-12-31,4818
2013-01-31,4645
2013-02-28,3731
2013-03-31,4046
2013-04-30,3557
2013-05-31,3602
2013-06-30,3350
2013-07-31,3242
2013-08-31,2242
2013-09-30,2271
2013-10-31,3619
2013-11-30,4010
2013-12-31,4172
2014-01-31,3101
2014-02-28,2619
2014-03-31,3315
2014-04-30,2582
2014-05-31,2835
2014-06-30,2238
2014-07-31,2034
2014-08-31,1859
2014-09-30,2342
2014-10-31,3013
2014-11-30,2873
2014-12-31,2818
2015-01-31,3177
2015-02-28,2399
2015-03-31,2073
