,pageviews
2007-12-10,35.0
2007-12-17,135.0
2007-12-24,72.0
2007-12-31,81.0
2008-01-07,139.0
2008-01-14,165.0
2008-01-21,164.0
2008-01-28,144.0
2008-02-04,108.0
2008-02-11,186.0
2008-02-18,148.0
2008-02-25,155.0
2008-03-03,100.0
2008-03-10,175.0
2008-03-17,182.0
2008-03-24,163.0
2008-03-31,187.0
2008-04-07,200.0
2008-04-14,182.0
2008-04-21,253.0
2008-04-28,262.0
2008-05-05,417.0
2008-05-12,258.0
2008-05-19,243.0
2008-05-26,231.0
2008-06-02,122.0
2008-06-09,151.0
2008-06-16,126.0
2008-06-23,124.0
2008-06-30,134.0
2008-07-07,98.0
2008-07-14,105.0
2008-07-21,
2008-07-28,
2008-08-04,73.0
2008-08-11,136.0
2008-08-18,97.0
2008-08-25,98.0
2008-09-01,121.0
2008-09-08,111.0
2008-09-15,177.0
2008-09-22,145.0
2008-09-29,106.0
2008-10-06,157.0
2008-10-13,145.0
2008-10-20,106.0
2008-10-27,89.0
2008-11-03,111.0
2008-11-10,139.0
2008-11-17,148.0
2008-11-24,140.0
2008-12-01,118.0
2008-12-08,127.0
2008-12-15,130.0
2008-12-22,61.0
2008-12-29,76.0
2009-01-05,100.0
2009-01-12,122.0
2009-01-19,104.0
2009-01-26,113.0
2009-02-02,148.0
2009-02-09,167.0
2009-02-16,192.0
2009-02-23,163.0
2009-03-02,256.0
2009-03-09,199.0
2009-03-16,143.0
2009-03-23,173.0
2009-03-30,131.0
2009-04-06,130.0
2009-04-13,168.0
2009-04-20,144.0
2009-04-27,161.0
2009-05-04,140.0
2009-05-11,169.0
2009-05-18,180.0
2009-05-25,155.0
2009-06-01,149.0
2009-06-08,140.0
2009-06-15,118.0
2009-06-22,96.0
2009-06-29,199.0
2009-07-06,128.0
2009-07-13,97.0
2009-07-20,95.0
2009-07-27,112.0
2009-08-03,79.0
2009-08-10,94.0
2009-08-17,96.0
2009-08-24,99.0
2009-08-31,121.0
2009-09-07,111.0
2009-09-14,124.0
2009-09-21,89.0
2009-09-28,29.0
2009-10-05,105.0
2009-10-12,117.0
2009-10-19,68.0
2009-10-26,151.0
2009-11-02,171.0
2009-11-09,122.0
2009-11-16,109.0
2009-11-23,114.0
2009-11-30,115.0
2009-12-07,120.0
2009-12-14,125.0
2009-12-21,113.0
2009-12-28,105.0
2010-01-04,69.0
2010-01-11,97.0
2010-01-18,98.0
2010-01-25,128.0
2010-02-01,149.0
2010-02-08,211.0
2010-02-15,144.0
2010-02-22,208.0
2010-03-01,158.0
2010-03-08,174.0
2010-03-15,167.0
2010-03-22,106.0
2010-03-29,142.0
2010-04-05,129.0
2010-04-12,140.0
2010-04-19,122.0
2010-04-26,142.0
2010-05-03,147.0
2010-05-10,152.0
2010-05-17,134.0
2010-05-24,151.0
2010-05-31,121.0
2010-06-07,133.0
2010-06-14,46.0
2010-06-21,64.0
2010-06-28,47.0
2010-07-05,72.0
2010-07-12,38.0
2010-07-19,81.0
2010-07-26,79.0
2010-08-02,128.0
2010-08-09,126.0
2010-08-16,115.0
2010-08-23,100.0
2010-08-30,110.0
2010-09-06,93.0
2010-09-13,108.0
2010-09-20,121.0
2010-09-27,123.0
2010-10-04,114.0
2010-10-11,113.0
2010-10-18,135.0
2010-10-25,122.0
2010-11-01,135.0
2010-11-08,194.0
2010-11-15,169.0
2010-11-22,182.0
2010-11-29,123.0
2010-12-06,159.0
2010-12-13,185.0
2010-12-20,132.0
2010-12-27,97.0
2011-01-03,130.0
2011-01-10,158.0
2011-01-17,143.0
2011-01-24,164.0
2011-01-31,143.0
2011-02-07,147.0
2011-02-14,135.0
