,pageviews
2007-12-31,11621
2008-01-31,20023
2008-02-29,23050
2008-03-31,22539
2008-04-30,29941
2008-05-31,36512
2008-06-30,19908
2008-07-31,5848
2008-08-31,15130
2008-09-30,19435
2008-10-31,23550
2008-11-30,23972
2008-12-31,21162
2009-01-31,23828
2009-02-28,28103
2009-03-31,32903
2009-04-30,30937
2009-05-31,34144
2009-06-30,21651
2009-07-31,18349
2009-08-31,19375
2009-09-30,19833
2009-10-31,24179
2009-11-30,25755
2009-12-31,21421
2010-01-31,24837
2010-02-28,26505
2010-03-31,35154
2010-04-30,34998
2010-05-31,36701
2010-06-30,19191
2010-07-31,17329
2010-08-31,27775
2010-09-30,32954
2010-10-31,32386
2010-11-30,29143
2010-12-31,25983
2011-01-31,31948
2011-02-28,30517
2011-03-31,35261
2011-04-30,30853
2011-05-31,34620
2011-06-30,22989
2011-07-31,19659
2011-08-31,21824
2011-09-30,20420
2011-10-31,24413
2011-11-30,27761
2011-12-31,22085
2012-01-31,29555
2012-02-29,34108
2012-03-31,34628
2012-04-30,31161
2012-05-31,36170
2012-06-30,23051
2012-07-31,21721
2012-08-31,21902
2012-09-30,24477
2012-10-31,27694
2012-11-30,28418
2012-12-31,22592
2013-01-31,32423
2013-02-28,34737
2013-03-31,37164
2013-04-30,35790
2013-05-31,37211
2013-06-30,22858
2013-07-31,18506
2013-08-31,17801
2013-09-30,20259
2013-10-31,23714
2013-11-30,23535
2013-12-31,19054
2014-01-31,22970
2014-02-28,22021
2014-03-31,24629
2014-04-30,21789
2014-05-31,21393
2014-06-30,15301
2014-07-31,13489
2014-08-31,13663
2014-09-30,17448
2014-10-31,18965
2014-11-30,18494
2014-12-31,15671
2015-01-31,16913
2015-02-28,15956
2015-03-31,13665
