,pageviews
2007-12-31,31697
2008-01-31,78381
2008-02-29,92470
2008-03-31,72270
2008-04-30,77604
2008-05-31,64758
2008-06-30,47759
2008-07-31,18590
2008-08-31,43163
2008-09-30,80732
2008-10-31,70886
2008-11-30,68967
2008-12-31,58068
2009-01-31,87883
2009-02-28,92847
2009-03-31,95871
2009-04-30,71415
2009-05-31,64733
2009-06-30,56684
2009-07-31,45414
2009-08-31,46620
2009-09-30,78278
2009-10-31,73118
2009-11-30,71676
2009-12-31,60720
2010-01-31,94224
2010-02-28,87261
2010-03-31,99660
2010-04-30,78635
2010-05-31,68424
2010-06-30,46793
2010-07-31,46036
2010-08-31,67358
2010-09-30,108488
2010-10-31,95566
2010-11-30,95230
2010-12-31,68360
2011-01-31,125703
2011-02-28,101664
2011-03-31,108663
2011-04-30,70499
2011-05-31,85598
2011-06-30,68701
2011-07-31,54490
2011-08-31,54209
2011-09-30,76111
2011-10-31,77926
2011-11-30,89845
2011-12-31,65642
2012-01-31,112702
2012-02-29,116128
2012-03-31,96797
2012-04-30,69220
2012-05-31,92561
2012-06-30,89820
2012-07-31,62363
2012-08-31,64592
2012-09-30,107113
2012-10-31,105914
2012-11-30,102020
2012-12-31,79912
2013-01-31,143285
2013-02-28,139015
2013-03-31,112576
2013-04-30,53539
2013-05-31,45432
2013-06-30,72103
2013-07-31,47593
2013-08-31,42395
2013-09-30,58114
2013-10-31,58920
2013-11-30,59270
2013-12-31,44757
2014-01-31,58154
2014-02-28,66005
2014-03-31,63946
2014-04-30,50555
2014-05-31,46410
2014-06-30,34314
2014-07-31,29055
2014-08-31,31158
2014-09-30,47069
2014-10-31,41487
2014-11-30,38685
2014-12-31,31232
2015-01-31,44120
2015-02-28,40622
2015-03-31,34002
