,pageviews
2007-12-31,3564
2008-01-31,7411
2008-02-29,7976
2008-03-31,7096
2008-04-30,8374
2008-05-31,31244
2008-06-30,7253
2008-07-31,2447
2008-08-31,6829
2008-09-30,9173
2008-10-31,9692
2008-11-30,8595
2008-12-31,7083
2009-01-31,7957
2009-02-28,9069
2009-03-31,9825
2009-04-30,13531
2009-05-31,9147
2009-06-30,7417
2009-07-31,7106
2009-08-31,7635
2009-09-30,8080
2009-10-31,10954
2009-11-30,9183
2009-12-31,7840
2010-01-31,8507
2010-02-28,9076
2010-03-31,11149
2010-04-30,10449
2010-05-31,9390
2010-06-30,7461
2010-07-31,7591
2010-08-31,18089
2010-09-30,15398
2010-10-31,17851
2010-11-30,14101
2010-12-31,11087
2011-01-31,12408
2011-02-28,12557
2011-03-31,14615
2011-04-30,10930
2011-05-31,11096
2011-06-30,8341
2011-07-31,8375
2011-08-31,8615
2011-09-30,9615
2011-10-31,11964
2011-11-30,13380
2011-12-31,9410
2012-01-31,14935
2012-02-29,13782
2012-03-31,12150
2012-04-30,10438
2012-05-31,10581
2012-06-30,8728
2012-07-31,7771
2012-08-31,8460
2012-09-30,11529
2012-10-31,13189
2012-11-30,11393
2012-12-31,9506
2013-01-31,12040
2013-02-28,13043
2013-03-31,13529
2013-04-30,13028
2013-05-31,11583
2013-06-30,9566
2013-07-31,8815
2013-08-31,8882
2013-09-30,10323
2013-10-31,12989
2013-11-30,11140
2013-12-31,9888
2014-01-31,10144
2014-02-28,10004
2014-03-31,10811
2014-04-30,10427
2014-05-31,11192
2014-06-30,7709
2014-07-31,7967
2014-08-31,7583
2014-09-30,10609
2014-10-31,13600
2014-11-30,11546
2014-12-31,9180
2015-01-31,9463
2015-02-28,10676
2015-03-31,8689
