,pageviews
2007-12-10,235.0
2007-12-17,1002.0
2007-12-24,717.0
2007-12-31,634.0
2008-01-07,804.0
2008-01-14,1042.0
2008-01-21,1278.0
2008-01-28,1282.0
2008-02-04,1104.0
2008-02-11,1391.0
2008-02-18,1292.0
2008-02-25,1510.0
2008-03-03,806.0
2008-03-10,1102.0
2008-03-17,1269.0
2008-03-24,1064.0
2008-03-31,1067.0
2008-04-07,1252.0
2008-04-14,1257.0
2008-04-21,1244.0
2008-04-28,1252.0
2008-05-05,1258.0
2008-05-12,1082.0
2008-05-19,1200.0
2008-05-26,1045.0
2008-06-02,772.0
2008-06-09,1068.0
2008-06-16,981.0
2008-06-23,925.0
2008-06-30,855.0
2008-07-07,639.0
2008-07-14,642.0
2008-07-21,
2008-07-28,
2008-08-04,400.0
2008-08-11,738.0
2008-08-18,794.0
2008-08-25,851.0
2008-09-01,974.0
2008-09-08,985.0
2008-09-15,1140.0
2008-09-22,1200.0
2008-09-29,1210.0
2008-10-06,1209.0
2008-10-13,1392.0
2008-10-20,1328.0
2008-10-27,885.0
2008-11-03,1272.0
2008-11-10,2446.0
2008-11-17,1254.0
2008-11-24,1241.0
2008-12-01,1192.0
2008-12-08,1271.0
2008-12-15,1137.0
2008-12-22,978.0
2008-12-29,601.0
2009-01-05,1085.0
2009-01-12,1013.0
2009-01-19,1141.0
2009-01-26,1156.0
2009-02-02,1224.0
2009-02-09,1244.0
2009-02-16,1274.0
2009-02-23,1184.0
2009-03-02,1290.0
2009-03-09,1348.0
2009-03-16,1112.0
2009-03-23,1178.0
2009-03-30,1156.0
2009-04-06,1160.0
2009-04-13,1073.0
2009-04-20,1196.0
2009-04-27,1189.0
2009-05-04,1234.0
2009-05-11,1065.0
2009-05-18,1097.0
2009-05-25,1078.0
2009-06-01,1046.0
2009-06-08,1068.0
2009-06-15,987.0
2009-06-22,910.0
2009-06-29,883.0
2009-07-06,787.0
2009-07-13,870.0
2009-07-20,892.0
2009-07-27,808.0
2009-08-03,924.0
2009-08-10,820.0
2009-08-17,885.0
2009-08-24,957.0
2009-08-31,931.0
2009-09-07,1021.0
2009-09-14,1094.0
2009-09-21,969.0
2009-09-28,396.0
2009-10-05,1275.0
2009-10-12,1413.0
2009-10-19,776.0
2009-10-26,1536.0
2009-11-02,1436.0
2009-11-09,1457.0
2009-11-16,1484.0
2009-11-23,1262.0
2009-11-30,1082.0
2009-12-07,1186.0
2009-12-14,1167.0
2009-12-21,897.0
2009-12-28,764.0
2010-01-04,717.0
2010-01-11,1022.0
2010-01-18,1025.0
2010-01-25,967.0
2010-02-01,1330.0
2010-02-08,1247.0
2010-02-15,1228.0
2010-02-22,1491.0
2010-03-01,1033.0
2010-03-08,1317.0
2010-03-15,1559.0
2010-03-22,1494.0
2010-03-29,1492.0
2010-04-05,1376.0
2010-04-12,1393.0
2010-04-19,1482.0
2010-04-26,1556.0
2010-05-03,1610.0
2010-05-10,1566.0
2010-05-17,1334.0
2010-05-24,1243.0
2010-05-31,1210.0
2010-06-07,1208.0
2010-06-14,792.0
2010-06-21,971.0
2010-06-28,664.0
2010-07-05,854.0
2010-07-12,362.0
2010-07-19,927.0
2010-07-26,1330.0
2010-08-02,1310.0
2010-08-09,1457.0
2010-08-16,1374.0
2010-08-23,1376.0
2010-08-30,1497.0
2010-09-06,1420.0
2010-09-13,1604.0
2010-09-20,1656.0
2010-09-27,1720.0
2010-10-04,1662.0
2010-10-11,1676.0
2010-10-18,1892.0
2010-10-25,1832.0
2010-11-01,1650.0
2010-11-08,1829.0
2010-11-15,1645.0
2010-11-22,1637.0
2010-11-29,1539.0
2010-12-06,1528.0
2010-12-13,1528.0
2010-12-20,1392.0
2010-12-27,914.0
2011-01-03,864.0
2011-01-10,1121.0
2011-01-17,1395.0
2011-01-24,1563.0
2011-01-31,1635.0
2011-02-07,1514.0
2011-02-14,1547.0
2011-02-21,1593.0
2011-02-28,1548.0
2011-03-07,1676.0
2011-03-14,1556.0
2011-03-21,1240.0
2011-03-28,1341.0
2011-04-04,1321.0
2011-04-11,1459.0
2011-04-18,1265.0
2011-04-25,1235.0
2011-05-02,1108.0
2011-05-09,1212.0
2011-05-16,1276.0
2011-05-23,1218.0
2011-05-30,1086.0
2011-06-06,1067.0
2011-06-13,1068.0
2011-06-20,1108.0
2011-06-27,863.0
2011-07-04,860.0
2011-07-11,869.0
2011-07-18,776.0
2011-07-25,856.0
2011-08-01,867.0
2011-08-08,878.0
2011-08-15,804.0
2011-08-22,849.0
2011-08-29,845.0
2011-09-05,801.0
2011-09-12,981.0
2011-09-19,1049.0
2011-09-26,1081.0
2011-10-03,1379.0
2011-10-10,1472.0
2011-10-17,1506.0
2011-10-24,931.0
2011-10-31,1551.0
2011-11-07,1427.0
2011-11-14,1602.0
2011-11-21,1551.0
2011-11-28,1384.0
2011-12-05,1508.0
2011-12-12,1581.0
2011-12-19,1175.0
2011-12-26,468.0
2012-01-02,790.0
2012-01-09,1132.0
2012-01-16,1188.0
2012-01-23,1142.0
2012-01-30,1337.0
2012-02-06,1374.0
2012-02-13,1472.0
2012-02-20,1464.0
2012-02-27,1248.0
2012-03-05,1376.0
2012-03-12,1271.0
2012-03-19,1157.0
2012-03-26,1031.0
2012-04-02,1164.0
2012-04-09,990.0
2012-04-16,1079.0
2012-04-23,1281.0
2012-04-30,1070.0
2012-05-07,1196.0
2012-05-14,1088.0
2012-05-21,1072.0
2012-05-28,991.0
2012-06-04,921.0
2012-06-11,883.0
2012-06-18,953.0
2012-06-25,914.0
2012-07-02,860.0
2012-07-09,1225.0
2012-07-16,1026.0
2012-07-23,1023.0
2012-07-30,899.0
2012-08-06,847.0
2012-08-13,811.0
2012-08-20,881.0
2012-08-27,840.0
2012-09-03,896.0
2012-09-10,1222.0
2012-09-17,1206.0
2012-09-24,1235.0
2012-10-01,1206.0
2012-10-08,1393.0
2012-10-15,1341.0
2012-10-22,1304.0
2012-10-29,1343.0
2012-11-05,1304.0
2012-11-12,1440.0
2012-11-19,1573.0
2012-11-26,1161.0
2012-12-03,1293.0
2012-12-10,1351.0
2012-12-17,1207.0
2012-12-24,877.0
2012-12-31,782.0
2013-01-07,1011.0
2013-01-14,1134.0
2013-01-21,1033.0
2013-01-28,1042.0
2013-02-04,1305.0
2013-02-11,1208.0
2013-02-18,1191.0
2013-02-25,1272.0
2013-03-04,1292.0
2013-03-11,1341.0
2013-03-18,1233.0
2013-03-25,1202.0
2013-04-01,1089.0
2013-04-08,1281.0
2013-04-15,1155.0
2013-04-22,1238.0
2013-04-29,1356.0
2013-05-06,1282.0
2013-05-13,842.0
2013-05-20,1123.0
2013-05-27,1040.0
2013-06-03,998.0
2013-06-10,1010.0
2013-06-17,1052.0
2013-06-24,977.0
2013-07-01,1007.0
2013-07-08,946.0
2013-07-15,802.0
2013-07-22,767.0
2013-07-29,552.0
2013-08-05,692.0
2013-08-12,743.0
2013-08-19,728.0
2013-08-26,685.0
2013-09-02,778.0
2013-09-09,804.0
2013-09-16,1003.0
2013-09-23,991.0
2013-09-30,1023.0
2013-10-07,1061.0
2013-10-14,1168.0
2013-10-21,1159.0
2013-10-28,1207.0
2013-11-04,1149.0
2013-11-11,1071.0
2013-11-18,1062.0
2013-11-25,1033.0
2013-12-02,996.0
2013-12-09,1150.0
2013-12-16,932.0
2013-12-23,819.0
2013-12-30,618.0
2014-01-06,497.0
2014-01-13,1010.0
2014-01-20,998.0
2014-01-27,1085.0
2014-02-03,972.0
2014-02-10,1064.0
2014-02-17,1054.0
2014-02-24,1053.0
2014-03-03,1197.0
2014-03-10,1175.0
2014-03-17,1159.0
2014-03-24,1102.0
2014-03-31,1083.0
2014-04-07,1109.0
2014-04-14,1067.0
2014-04-21,1028.0
2014-04-28,1149.0
2014-05-05,1018.0
2014-05-12,1120.0
2014-05-19,1005.0
2014-05-26,999.0
2014-06-02,942.0
2014-06-09,828.0
2014-06-16,789.0
2014-06-23,787.0
2014-06-30,753.0
2014-07-07,743.0
2014-07-14,706.0
2014-07-21,712.0
2014-07-28,660.0
2014-08-04,677.0
2014-08-11,687.0
2014-08-18,731.0
2014-08-25,775.0
2014-09-01,724.0
2014-09-08,990.0
2014-09-15,984.0
2014-09-22,1017.0
2014-09-29,998.0
2014-10-06,1033.0
2014-10-13,1063.0
2014-10-20,1056.0
2014-10-27,1083.0
