,pageviews
2007-12-10,187.0
2007-12-17,899.0
2007-12-24,606.0
2007-12-31,493.0
2008-01-07,622.0
2008-01-14,908.0
2008-01-21,987.0
2008-01-28,1000.0
2008-02-04,837.0
2008-02-11,976.0
2008-02-18,1003.0
2008-02-25,1105.0
2008-03-03,652.0
2008-03-10,857.0
2008-03-17,941.0
2008-03-24,920.0
2008-03-31,970.0
2008-04-07,1085.0
2008-04-14,1047.0
2008-04-21,982.0
2008-04-28,981.0
2008-05-05,915.0
2008-05-12,896.0
2008-05-19,1040.0
2008-05-26,989.0
2008-06-02,703.0
2008-06-09,890.0
2008-06-16,938.0
2008-06-23,824.0
2008-06-30,848.0
2008-07-07,525.0
2008-07-14,537.0
2008-07-21,
2008-07-28,
2008-08-04,359.0
2008-08-11,723.0
2008-08-18,687.0
2008-08-25,813.0
2008-09-01,807.0
2008-09-08,1050.0
2008-09-15,1116.0
2008-09-22,1097.0
2008-09-29,1164.0
2008-10-06,1187.0
2008-10-13,1384.0
2008-10-20,1325.0
2008-10-27,825.0
2008-11-03,1232.0
2008-11-10,1082.0
2008-11-17,1131.0
2008-11-24,1070.0
2008-12-01,1142.0
2008-12-08,1039.0
2008-12-15,1039.0
2008-12-22,932.0
2008-12-29,684.0
2009-01-05,786.0
2009-01-12,1022.0
2009-01-19,1109.0
2009-01-26,1165.0
2009-02-02,1361.0
2009-02-09,1387.0
2009-02-16,1267.0
2009-02-23,1407.0
2009-03-02,1635.0
2009-03-09,1420.0
2009-03-16,1263.0
2009-03-23,1477.0
2009-03-30,1189.0
2009-04-06,1266.0
2009-04-13,1136.0
2009-04-20,1221.0
2009-04-27,1177.0
2009-05-04,1106.0
2009-05-11,1203.0
2009-05-18,1174.0
2009-05-25,1126.0
2009-06-01,1084.0
2009-06-08,1228.0
2009-06-15,1121.0
2009-06-22,1051.0
2009-06-29,1021.0
2009-07-06,887.0
2009-07-13,940.0
2009-07-20,1023.0
2009-07-27,958.0
2009-08-03,907.0
2009-08-10,993.0
2009-08-17,955.0
2009-08-24,950.0
2009-08-31,1071.0
2009-09-07,1202.0
2009-09-14,1569.0
2009-09-21,1598.0
2009-09-28,717.0
2009-10-05,1389.0
2009-10-12,1511.0
2009-10-19,863.0
2009-10-26,1514.0
2009-11-02,1545.0
2009-11-09,1495.0
2009-11-16,1450.0
2009-11-23,1197.0
2009-11-30,1166.0
2009-12-07,1248.0
2009-12-14,1193.0
2009-12-21,947.0
2009-12-28,774.0
2010-01-04,716.0
2010-01-11,1097.0
2010-01-18,1270.0
2010-01-25,1069.0
2010-02-01,1454.0
2010-02-08,1293.0
2010-02-15,1307.0
2010-02-22,1432.0
2010-03-01,1293.0
2010-03-08,1428.0
2010-03-15,1805.0
2010-03-22,1406.0
2010-03-29,1420.0
2010-04-05,1451.0
2010-04-12,1439.0
2010-04-19,1604.0
2010-04-26,1587.0
2010-05-03,1442.0
2010-05-10,1623.0
2010-05-17,1277.0
2010-05-24,1328.0
2010-05-31,1171.0
2010-06-07,1334.0
2010-06-14,778.0
2010-06-21,977.0
2010-06-28,644.0
2010-07-05,820.0
2010-07-12,362.0
2010-07-19,872.0
2010-07-26,1208.0
2010-08-02,1300.0
2010-08-09,1391.0
2010-08-16,1400.0
2010-08-23,1461.0
2010-08-30,1404.0
2010-09-06,1541.0
2010-09-13,1771.0
2010-09-20,1795.0
2010-09-27,1902.0
2010-10-04,1921.0
2010-10-11,2007.0
2010-10-18,2083.0
2010-10-25,1974.0
2010-11-01,1964.0
2010-11-08,1705.0
2010-11-15,1755.0
2010-11-22,1710.0
2010-11-29,1606.0
2010-12-06,1630.0
2010-12-13,1796.0
2010-12-20,1428.0
2010-12-27,1017.0
2011-01-03,1039.0
2011-01-10,1384.0
2011-01-17,1661.0
2011-01-24,1714.0
2011-01-31,1625.0
2011-02-07,1717.0
2011-02-14,1598.0
2011-02-21,1778.0
2011-02-28,1549.0
2011-03-07,1647.0
2011-03-14,1617.0
2011-03-21,1495.0
2011-03-28,1618.0
2011-04-04,1474.0
2011-04-11,1517.0
2011-04-18,1359.0
2011-04-25,1355.0
2011-05-02,1383.0
2011-05-09,1413.0
2011-05-16,1365.0
2011-05-23,1393.0
2011-05-30,1332.0
2011-06-06,1220.0
2011-06-13,1216.0
2011-06-20,1164.0
2011-06-27,1156.0
2011-07-04,1094.0
2011-07-11,1083.0
2011-07-18,1025.0
2011-07-25,1102.0
2011-08-01,1089.0
2011-08-08,1117.0
2011-08-15,1137.0
2011-08-22,1041.0
2011-08-29,1110.0
2011-09-05,931.0
2011-09-12,1309.0
2011-09-19,1304.0
2011-09-26,1367.0
2011-10-03,1491.0
2011-10-10,1761.0
2011-10-17,1606.0
2011-10-24,1409.0
2011-10-31,1697.0
2011-11-07,1659.0
2011-11-14,1642.0
2011-11-21,1737.0
2011-11-28,1659.0
2011-12-05,1577.0
2011-12-12,1510.0
2011-12-19,1366.0
2011-12-26,531.0
2012-01-02,924.0
2012-01-09,1233.0
2012-01-16,1480.0
2012-01-23,1515.0
2012-01-30,1578.0
2012-02-06,1692.0
2012-02-13,1552.0
2012-02-20,1722.0
2012-02-27,1590.0
2012-03-05,1565.0
2012-03-12,1456.0
2012-03-19,1477.0
2012-03-26,1361.0
2012-04-02,1414.0
2012-04-09,1351.0
2012-04-16,1467.0
2012-04-23,1605.0
2012-04-30,1257.0
2012-05-07,1430.0
2012-05-14,1519.0
2012-05-21,1424.0
2012-05-28,1257.0
2012-06-04,1349.0
2012-06-11,1382.0
2012-06-18,1313.0
2012-06-25,1277.0
2012-07-02,1235.0
2012-07-09,1209.0
2012-07-16,1233.0
2012-07-23,1198.0
2012-07-30,1224.0
2012-08-06,1221.0
2012-08-13,1205.0
2012-08-20,1163.0
2012-08-27,1243.0
2012-09-03,1499.0
2012-09-10,1576.0
2012-09-17,1781.0
2012-09-24,1910.0
2012-10-01,1811.0
2012-10-08,1883.0
2012-10-15,2080.0
2012-10-22,2022.0
2012-10-29,1889.0
2012-11-05,2074.0
2012-11-12,1901.0
2012-11-19,1789.0
2012-11-26,1739.0
2012-12-03,1887.0
2012-12-10,1748.0
2012-12-17,1673.0
2012-12-24,1235.0
2012-12-31,1134.0
2013-01-07,1567.0
2013-01-14,1710.0
2013-01-21,1908.0
2013-01-28,1887.0
2013-02-04,1991.0
2013-02-11,1897.0
2013-02-18,1838.0
2013-02-25,1924.0
2013-03-04,1876.0
2013-03-11,1870.0
2013-03-18,1750.0
2013-03-25,1765.0
2013-04-01,1687.0
2013-04-08,1820.0
2013-04-15,1867.0
2013-04-22,1850.0
2013-04-29,1865.0
2013-05-06,1846.0
2013-05-13,1675.0
2013-05-20,1786.0
