,pageviews
2007-12-31,10664
2008-01-31,20249
2008-02-29,23262
2008-03-31,23872
2008-04-30,29757
2008-05-31,33599
2008-06-30,19209
2008-07-31,5327
2008-08-31,19469
2008-09-30,26366
2008-10-31,25866
2008-11-30,27038
2008-12-31,21771
2009-01-31,25579
2009-02-28,28739
2009-03-31,32955
2009-04-30,30142
2009-05-31,34245
2009-06-30,23998
2009-07-31,18356
2009-08-31,20524
2009-09-30,24666
2009-10-31,26821
2009-11-30,25086
2009-12-31,23307
2010-01-31,24576
2010-02-28,27139
2010-03-31,33218
2010-04-30,31648
2010-05-31,34064
2010-06-30,19024
2010-07-31,15873
2010-08-31,26818
2010-09-30,34485
2010-10-31,36707
2010-11-30,35277
2010-12-31,30399
2011-01-31,34555
2011-02-28,31629
2011-03-31,37141
2011-04-30,33127
2011-05-31,37200
2011-06-30,27067
2011-07-31,21961
2011-08-31,25309
2011-09-30,29915
2011-10-31,34787
2011-11-30,37557
2011-12-31,30086
2012-01-31,35369
2012-02-29,38573
2012-03-31,37714
2012-04-30,32932
2012-05-31,40651
2012-06-30,26398
2012-07-31,20996
2012-08-31,23426
2012-09-30,32008
2012-10-31,36696
2012-11-30,33032
2012-12-31,27780
2013-01-31,33263
2013-02-28,33858
2013-03-31,36960
2013-04-30,35037
2013-05-31,25620
2013-06-30,25725
2013-07-31,19670
2013-08-31,20924
2013-09-30,26392
2013-10-31,31605
2013-11-30,29094
2013-12-31,23024
2014-01-31,22124
2014-02-28,23259
2014-03-31,26107
2014-04-30,24678
2014-05-31,25133
2014-06-30,19967
2014-07-31,14671
2014-08-31,15714
2014-09-30,21911
2014-10-31,23128
2014-11-30,21189
2014-12-31,17212
2015-01-31,18757
2015-02-28,18761
2015-03-31,17690
