,pageviews
2007-12-31,1430
2008-01-31,3218
2008-02-29,3302
2008-03-31,3162
2008-04-30,3851
2008-05-31,4168
2008-06-30,2666
2008-07-31,515
2008-08-31,1530
2008-09-30,2259
2008-10-31,2503
2008-11-30,2619
2008-12-31,2435
2009-01-31,3463
2009-02-28,3499
2009-03-31,4595
2009-04-30,3876
2009-05-31,4742
2009-06-30,3179
2009-07-31,2097
2009-08-31,1785
2009-09-30,2097
2009-10-31,2620
2009-11-30,2592
2009-12-31,2573
2010-01-31,3962
2010-02-28,3570
2010-03-31,4619
2010-04-30,4531
2010-05-31,4814
2010-06-30,2390
2010-07-31,1577
2010-08-31,2115
2010-09-30,2569
2010-10-31,3102
2010-11-30,3140
2010-12-31,2872
2011-01-31,5045
2011-02-28,3528
2011-03-31,4929
2011-04-30,4302
2011-05-31,6254
2011-06-30,3971
2011-07-31,2668
2011-08-31,2200
2011-09-30,2383
2011-10-31,3079
2011-11-30,4084
2011-12-31,3284
2012-01-31,5635
2012-02-29,5752
2012-03-31,5627
2012-04-30,5023
2012-05-31,7589
2012-06-30,4264
2012-07-31,2992
2012-08-31,2483
2012-09-30,2822
2012-10-31,3583
2012-11-30,3673
2012-12-31,3703
2013-01-31,6772
2013-02-28,6598
2013-03-31,6677
2013-04-30,8483
2013-05-31,9512
2013-06-30,5520
2013-07-31,4190
2013-08-31,2869
2013-09-30,2542
2013-10-31,3236
2013-11-30,3743
2013-12-31,3522
2014-01-31,3769
2014-02-28,4565
2014-03-31,5308
2014-04-30,4736
2014-05-31,5612
2014-06-30,2736
2014-07-31,1725
2014-08-31,1653
2014-09-30,2150
2014-10-31,2222
2014-11-30,2423
2014-12-31,2120
2015-01-31,2209
2015-02-28,2389
2015-03-31,2475
