,pageviews
2007-12-31,5883
2008-01-31,10883
2008-02-29,11469
2008-03-31,10838
2008-04-30,12260
2008-05-31,11034
2008-06-30,7989
2008-07-31,2303
2008-08-31,6299
2008-09-30,9042
2008-10-31,10308
2008-11-30,10487
2008-12-31,8898
2009-01-31,10691
2009-02-28,11173
2009-03-31,12779
2009-04-30,10859
2009-05-31,10863
2009-06-30,8401
2009-07-31,6791
2009-08-31,6628
2009-09-30,7889
2009-10-31,9780
2009-11-30,9355
2009-12-31,7489
2010-01-31,8636
2010-02-28,9766
2010-03-31,10491
2010-04-30,9493
2010-05-31,9352
2010-06-30,5561
2010-07-31,4832
2010-08-31,7939
2010-09-30,9455
2010-10-31,11176
2010-11-30,11319
2010-12-31,10058
2011-01-31,11949
2011-02-28,9947
2011-03-31,10600
2011-04-30,8369
2011-05-31,10249
2011-06-30,7941
2011-07-31,6644
2011-08-31,6838
2011-09-30,7040
2011-10-31,10043
2011-11-30,10101
2011-12-31,7949
2012-01-31,11236
2012-02-29,10779
2012-03-31,11293
2012-04-30,8502
2012-05-31,8981
2012-06-30,7056
2012-07-31,6174
2012-08-31,15952
2012-09-30,24232
2012-10-31,31530
2012-11-30,32118
2012-12-31,26047
2013-01-31,34411
2013-02-28,33231
2013-03-31,34048
2013-04-30,20644
2013-05-31,20146
2013-06-30,25733
2013-07-31,21692
2013-08-31,20863
2013-09-30,22651
2013-10-31,30727
2013-11-30,30038
2013-12-31,20563
2014-01-31,17754
2014-02-28,20131
2014-03-31,19362
2014-04-30,15864
2014-05-31,16094
2014-06-30,13128
2014-07-31,10517
2014-08-31,10715
2014-09-30,14232
2014-10-31,15960
2014-11-30,15560
2014-12-31,12190
2015-01-31,13862
2015-02-28,13201
2015-03-31,10999
