,pageviews
2007-12-31,2485
2008-01-31,5682
2008-02-29,5611
2008-03-31,5025
2008-04-30,6256
2008-05-31,6041
2008-06-30,4203
2008-07-31,1235
2008-08-31,4110
2008-09-30,7819
2008-10-31,6688
2008-11-30,6667
2008-12-31,4951
2009-01-31,7082
2009-02-28,7846
2009-03-31,7531
2009-04-30,6721
2009-05-31,6972
2009-06-30,5670
2009-07-31,4589
2009-08-31,5414
2009-09-30,8239
2009-10-31,8033
2009-11-30,7178
2009-12-31,5866
2010-01-31,7816
2010-02-28,8055
2010-03-31,9159
2010-04-30,8290
2010-05-31,7727
2010-06-30,4643
2010-07-31,3937
2010-08-31,7550
2010-09-30,11336
2010-10-31,11145
2010-11-30,10037
2010-12-31,8265
2011-01-31,10742
2011-02-28,8951
2011-03-31,9091
2011-04-30,7925
2011-05-31,8645
2011-06-30,6415
2011-07-31,5033
2011-08-31,6456
2011-09-30,10133
2011-10-31,11383
2011-11-30,11595
2011-12-31,8522
2012-01-31,12041
2012-02-29,12463
2012-03-31,10650
2012-04-30,9366
2012-05-31,10451
2012-06-30,7716
2012-07-31,6312
2012-08-31,8031
2012-09-30,14555
2012-10-31,13403
2012-11-30,11503
2012-12-31,9315
2013-01-31,13149
2013-02-28,14318
2013-03-31,13860
2013-04-30,12772
2013-05-31,12624
2013-06-30,14386
2013-07-31,7234
2013-08-31,7437
2013-09-30,11951
2013-10-31,12576
2013-11-30,10853
2013-12-31,7948
2014-01-31,8716
2014-02-28,9277
2014-03-31,8903
2014-04-30,8258
2014-05-31,7933
2014-06-30,5951
2014-07-31,5497
2014-08-31,5713
2014-09-30,10327
2014-10-31,8967
2014-11-30,8194
2014-12-31,6485
2015-01-31,8430
2015-02-28,7993
2015-03-31,6844
