,pageviews
2007-12-31,4185
2008-01-31,9333
2008-02-29,11010
2008-03-31,9736
2008-04-30,12181
2008-05-31,12019
2008-06-30,7363
2008-07-31,1687
2008-08-31,5810
2008-09-30,9253
2008-10-31,10634
2008-11-30,10421
2008-12-31,8337
2009-01-31,11695
2009-02-28,13665
2009-03-31,15802
2009-04-30,13003
2009-05-31,14669
2009-06-30,9998
2009-07-31,7657
2009-08-31,8327
2009-09-30,9915
2009-10-31,11816
2009-11-30,11374
2009-12-31,9836
2010-01-31,13253
2010-02-28,14542
2010-03-31,17310
2010-04-30,16256
2010-05-31,15802
2010-06-30,9659
2010-07-31,8336
2010-08-31,13128
2010-09-30,14861
2010-10-31,16312
2010-11-30,15400
2010-12-31,12577
2011-01-31,16949
2011-02-28,18610
2011-03-31,21064
2011-04-30,16405
2011-05-31,18359
2011-06-30,13268
2011-07-31,10572
2011-08-31,11368
2011-09-30,11481
2011-10-31,15634
2011-11-30,18480
2011-12-31,14043
2012-01-31,22117
2012-02-29,25724
2012-03-31,24284
2012-04-30,19079
2012-05-31,22302
2012-06-30,13436
2012-07-31,11762
2012-08-31,11294
2012-09-30,14367
2012-10-31,16858
2012-11-30,15568
2012-12-31,13522
2013-01-31,16690
2013-02-28,16093
2013-03-31,16593
2013-04-30,15243
2013-05-31,15496
2013-06-30,11039
2013-07-31,8882
2013-08-31,8200
2013-09-30,9684
2013-10-31,12367
2013-11-30,11615
2013-12-31,10601
2014-01-31,12836
2014-02-28,13587
2014-03-31,13967
2014-04-30,12448
2014-05-31,12067
2014-06-30,8384
2014-07-31,7181
2014-08-31,7307
2014-09-30,9649
2014-10-31,9630
2014-11-30,9796
2014-12-31,8732
2015-01-31,10427
2015-02-28,8614
2015-03-31,7817
