,revisions
2007-12-31,29.0
2008-01-31,97.0
2008-02-29,165.0
2008-03-31,156.0
2008-04-30,176.0
2008-05-31,136.0
2008-06-30,79.0
2008-07-31,27.0
2008-08-31,33.0
2008-09-30,74.0
2008-10-31,114.0
2008-11-30,34.0
2008-12-31,5.0
2009-01-31,10.0
2009-02-28,10.0
2009-03-31,13.0
2009-04-30,13.0
2009-05-31,20.0
2009-06-30,12.0
2009-07-31,29.0
2009-08-31,3.0
2009-09-30,15.0
2009-10-31,3.0
2009-11-30,3.0
2009-12-31,9.0
2010-01-31,3.0
2010-02-28,9.0
2010-03-31,12.0
2010-04-30,121.0
2010-05-31,491.0
2010-06-30,259.0
2010-07-31,20.0
2010-08-31,26.0
2010-09-30,50.0
2010-10-31,93.0
2010-11-30,107.0
2010-12-31,7.0
2011-01-31,59.0
2011-02-28,46.0
2011-03-31,37.0
2011-04-30,61.0
2011-05-31,47.0
2011-06-30,39.0
2011-07-31,26.0
2011-08-31,27.0
2011-09-30,36.0
2011-10-31,67.0
2011-11-30,38.0
2011-12-31,53.0
2012-01-31,41.0
2012-02-29,8.0
2012-03-31,3.0
2012-04-30,11.0
2012-05-31,66.0
2012-06-30,17.0
2012-07-31,12.0
2012-08-31,10.0
2012-09-30,20.0
2012-10-31,40.0
2012-11-30,55.0
2012-12-31,41.0
2013-01-31,44.0
2013-02-28,25.0
2013-03-31,6.0
2013-04-30,3.0
2013-05-31,5.0
2013-06-30,3.0
2013-07-31,6.0
2013-08-31,21.0
2013-09-30,7.0
2013-10-31,1.0
2013-11-30,1.0
2013-12-31,2.0
2014-01-31,4.0
2014-02-28,4.0
2014-03-31,9.0
2014-04-30,0.0
2014-05-31,7.0
2014-06-30,4.0
2014-07-31,6.0
2014-08-31,1.0
2014-09-30,9.0
2014-10-31,4.0
2014-11-30,4.0
2014-12-31,5.0
2015-01-31,1.0
2015-02-28,1.0
2015-03-31,8.0
