,revisions
2007-12-10,0.0
2007-12-17,5.0
2007-12-24,1.0
2007-12-31,0.0
2008-01-07,13.0
2008-01-14,2.0
2008-01-21,4.0
2008-01-28,0.0
2008-02-04,6.0
2008-02-11,2.0
2008-02-18,3.0
2008-02-25,23.0
2008-03-03,3.0
2008-03-10,6.0
2008-03-17,1.0
2008-03-24,5.0
2008-03-31,4.0
2008-04-07,2.0
2008-04-14,4.0
2008-04-21,3.0
2008-04-28,1.0
2008-05-05,4.0
2008-05-12,9.0
2008-05-19,6.0
2008-05-26,14.0
2008-06-02,6.0
2008-06-09,3.0
2008-06-16,6.0
2008-06-23,1.0
2008-06-30,4.0
2008-07-07,4.0
2008-07-14,1.0
2008-07-21,
2008-07-28,
2008-08-04,0.0
2008-08-11,1.0
2008-08-18,18.0
2008-08-25,3.0
2008-09-01,3.0
2008-09-08,5.0
2008-09-15,2.0
2008-09-22,4.0
2008-09-29,2.0
2008-10-06,4.0
2008-10-13,6.0
2008-10-20,3.0
2008-10-27,0.0
2008-11-03,2.0
2008-11-10,5.0
2008-11-17,10.0
2008-11-24,16.0
2008-12-01,1.0
2008-12-08,24.0
2008-12-15,10.0
2008-12-22,4.0
2008-12-29,0.0
2009-01-05,1.0
2009-01-12,2.0
2009-01-19,0.0
2009-01-26,0.0
2009-02-02,4.0
2009-02-09,5.0
2009-02-16,9.0
2009-02-23,5.0
2009-03-02,4.0
2009-03-09,5.0
2009-03-16,56.0
2009-03-23,7.0
2009-03-30,1.0
2009-04-06,0.0
2009-04-13,18.0
2009-04-20,18.0
2009-04-27,7.0
2009-05-04,1.0
2009-05-11,10.0
2009-05-18,2.0
2009-05-25,2.0
2009-06-01,5.0
2009-06-08,15.0
2009-06-15,8.0
2009-06-22,0.0
2009-06-29,2.0
2009-07-06,2.0
2009-07-13,0.0
2009-07-20,4.0
2009-07-27,4.0
2009-08-03,7.0
2009-08-10,4.0
2009-08-17,1.0
2009-08-24,6.0
2009-08-31,0.0
2009-09-07,0.0
2009-09-14,1.0
2009-09-21,4.0
2009-09-28,2.0
2009-10-05,5.0
2009-10-12,5.0
2009-10-19,4.0
2009-10-26,2.0
2009-11-02,8.0
2009-11-09,6.0
2009-11-16,6.0
2009-11-23,6.0
2009-11-30,16.0
2009-12-07,19.0
2009-12-14,7.0
2009-12-21,1.0
2009-12-28,0.0
2010-01-04,0.0
2010-01-11,4.0
2010-01-18,25.0
2010-01-25,15.0
2010-02-01,4.0
2010-02-08,7.0
2010-02-15,0.0
2010-02-22,5.0
2010-03-01,15.0
2010-03-08,18.0
2010-03-15,4.0
2010-03-22,2.0
